,text,summary
26,"Обратив внимание на уникальные свойства лианы — княжика сибирского, они решили создать лекарство, которое могло бы с успехом заменить химические препараты. Княжик сибирский с давних времен применяется в тибетской медицине как лекарство, излечивающее хворь с первого раза. Древние лечили им опухоли и всевозможные инфекции. В Томском государственном университете обратили внимание на княжик как на ноотропное средство, то есть средство, улучшающее работу мозга. Выделив из лианы физиологически активные вещества — сапонины, фенолоспирты и их гликозиды, специалисты добавили к ним жасмоновую кислоту. Этот способ позволил ускорить рост культуры клеток растения в пробирках. На следующем этапе специалисты должны выбрать оптимальный способ “превращения” их в готовое лекарственное средство.","Выделив из лианы физиологически активные вещества — сапонины, фенолоспирты и их гликозиды, специалисты добавили к ним жасмоновую кислоту. Обратив внимание на уникальные свойства лианы — княжика сибирского, они решили создать лекарство, которое могло бы с успехом заменить химические препараты. Княжик сибирский с давних времен применяется в тибетской медицине как лекарство, излечивающее хворь с первого раза. "
27,"За выезд на встречную полосу певца лишили водительских прав. Такое, по словам Моисеева, с ним произошло впервые. Дело было в районе Павелецкого вокзала. Артист спешил к поезду. — Да, я нарушил правила. Ехал к вокзалу и не увидел разметку, — признался “МК” Моисеев, находящийся в данный момент в новогоднем путешествии. — Там ни знаков не было ярких, ни дорожной разметки заметной. Впереди ехал автобус. Движение было сильным, поэтому автобус вырулил на встречку. Ну я за ним. Тут меня и остановили. Получается, то, что автобусу можно, мне — нельзя. По словам Моисеева, суд должен состояться в 20-х числах января.","Ехал к вокзалу и не увидел разметку, — признался “МК” Моисеев, находящийся в данный момент в новогоднем путешествии. Впереди ехал автобус. — Да, я нарушил правила. "
28,"Как удалось выяснить “МК”, 36-летняя радиоведущая “Эха Москвы” и ее 35-летний муж Михаил Слободинский (он является замдиректора Института экономики переходного периода и был личным помощником Егора Гайдара) отсутствовали в своем двухкомнатном жилище на втором этаже на Абельмановской улице с 30 декабря. Вообще Ксения и Михаил (они родом из Питера) поженились в 2007 году, а в 2009 году у парочки родилась дочка. Ксения ушла в декретный отпуск, и большую часть времени супруги проводили в загородном доме Олега Басилашвили под Питером. А в московской квартире (Михаил купил ее не так давно) появлялись лишь время от времени. Утром 6 января соседи супругов обнаружили, что дверь квартиры Ксении и Михаила приоткрыта. Заподозрив неладное, граждане вызвали милиционеров, а те подтвердили худшие опасения. До приезда самих владельцев входную дверь опечатали. По предварительным данным, гангстеры унесли с собой 130 тысяч рублей наличными и украшения на такую же сумму. Блюстители закона уверены, что злоумышленники вели слежку. В новогодние праздники бдительные граждане неоднократно видели в подъезде четырех подозрительных мужчин. А возле квартир на третьем этаже кто-то разложил куриные яйца. И некоторые жильцы наступали на них. Не исключено, что яйца были сигналом для домушников — таким способом они хотели проверить, пустуют ли интересующие их квартиры.","Как удалось выяснить “МК”, 36-летняя радиоведущая “Эха Москвы” и ее 35-летний муж Михаил Слободинский (он является замдиректора Института экономики переходного периода и был личным помощником Егора Гайдара) отсутствовали в своем двухкомнатном жилище на втором этаже на Абельмановской улице с 30 декабря. До приезда самих владельцев входную дверь опечатали. А возле квартир на третьем этаже кто-то разложил куриные яйца. "
29,"Молодой человек ранил ножом охранника французского кафе “Курвуазье” за отказ пропустить его в заведение. Как удалось выяснить “МК”, в этом кафе Дмитрий (он индивидуальный предприниматель, занимается страховым бизнесом) вместе с приятелем отмечал праздник. Около двух часов ночи сын экстрасенса и его друг засобирались по домам. Приятели расплатились по счетам, вышли на улицу и начали ловить такси. Все попытки успехом не увенчались. Окончательно замерзнув, товарищи решили вернуться в “Курвуазье”, дабы хоть немного согреться в теплом помещении. Но их остановили стоявшие на входе два секьюрити. По словам персонала кафе, Дмитрий был в нетрезвом состоянии. Слово за слово — возник конфликт. Сын народного целителя достал нож. В ходе возникшей потасовки секьюрити вырвали из рук парня холодное оружие, но один из охранников получил небольшие порезы рук. Карету “скорой помощи” вызывать не пришлось — раны пострадавшему обработали его коллеги из кафе. А виновника ЧП блюстители закона отвезли в ОВД “Мещанское”. — Сын не злоупотребляет спиртными напитками, — пояснил “МК” сам Аллан Владимирович. — Такое у него впервые. Он полностью раскаивается в содеянном. Сейчас Дмитрий находится дома под подпиской о невыезде. Возбуждено или нет уголовное дело — пока не знаю.",Он полностью раскаивается в содеянном. — Такое у него впервые. Слово за слово — возник конфликт. 
30,"На Кавказе нужно менять тактику борьбы с боевиками. Это еще раз со всей очевидностью показали трагические события, начавшиеся под Рождество и продолжавшиеся до 10 января. Напомним, утром 6 января, в среду, террорист-смертник на автомобиле “Нива” прорвался, протаранив ворота, на базу ДПС в Махачкале. Его целью было место построения милиционеров для утреннего развода, однако дорогу ему перегородил милицейский “УАЗ”, который и принял основной удар на себя. Мощность взрыва составила от 50 до 60 кг в тротиловом эквиваленте. На земле образовалась воронка глубиной до метра. На месте скончались пятеро милиционеров. Еще одного довезли до больницы, но врачи оказались бессильны. Ранения различной степени тяжести получили 14 человек. Как сообщила пресс-секретарь главы государства Наталья Тимакова, в тот же день Президент России провел телефонные разговоры с главой ФСБ Александром Бортниковым и главой МВД Рашидом Нургалиевым. От первого Дмитрий Медведев потребовал усилить контроль за ситуацией на Северном Кавказе и тщательно разобраться в обстоятельствах теракта в Махачкале. А второму поручил “тщательно проанализировать обстановку, провести все необходимые мероприятия по усилению режима несения службы, а также оказать необходимую помощь пострадавшим при теракте, а также семьям погибших”. Собственно, эти дежурные указания даются после каждого теракта. И в конце каждого года оба силовых ведомства дежурно рапортуют: уничтожено столько-то боевиков, ситуация серьезная, но контролируется. Но раз президент потребовал, значит, мы сейчас немедленно кого-нибудь найдем. Применим все те же дежурные методы. И применили. В среду вечером сотрудники УФСБ и МВД Дагестана блокировали частный дом в селе Коркмаскала, где укрывались боевики. Ночью штурм проводить не стали, а с 6 часов утра ввели в селе режим контртеррористической операции, люди из ближайших домов были эвакуированы. На предложение сдаться боевики ответили огнем. В ходе спецоперации два бандита, укрывающихся в доме, были уничтожены, легкие ранения получили два спецназовца. Убитых уже опознали. Один оказался Исмаилом Ичакаевым. Его, как выяснилось, долго искали и все не могли найти, хотя его банда якобы действовала в окрестностях Махачкалы. Десять лет назад он был осужден за незаконное хранение оружия и участие в НВФ, но почему-то отсидел всего год. Второй убитый — Исматулла Кузалиев. Его подозревают в том, что он занимался перевозкой боевиков, ведь на заднем дворе дома обнаружили маршрутное такси, а старший брат Кузалиева был осужден в 2000 году за захват заложника и участие в НВФ. Официальный представитель СКП РФ Владимир Маркин тут же сообщил, что уничтоженные боевики могут быть причастны к взрыву. А еще прошла информация, что у убитых нашли госномера на ту самую взорвавшуюся “Ниву”. Они их, видимо, как визитные карточки с собой таскали, чтобы никто не сомневался. Ну и, наконец, жирную точку в отчете о проделанной работе силовики поставили в воскресенье. УФСБ РФ по Дагестану заявило, что уничтожен вновь назначенный так называемый эмир Махачкалы Марат Курбанов. (И уже не важно, связан ли он с терактом на базе ДПС. Главное — замочили.) Автомашина, в которой находился Курбанов вместе с двумя боевиками, была заблокирована на трассе Хасавюрт — Махачкала при въезде в населенный пункт Шамхал. Завязался бой. Курбанов и сопровождавшие его боевики были убиты, а их автомобиль, в котором перевозились самодельные бомбы, взорвался. К утру 10 января удалось установить дом в Махачкале по улице Кулиева, который снимал один из сопровождавших Курбанова. Домовладение было блокировано. На предложение сложить оружие из дома вышли женщины и дети, а также родственник уничтоженного накануне боевика. Оставшийся в доме бандит был нейтрализован. Он опознан как Мадрид Бегов — боевик, совершивший в апреле 2009 года покушение на сотрудника. Взрывы и перестрелки приносят смерть и увечья милиционерам и военным. Бандитам — тоже смерть, но смерть для них радостную и желанную, угодную, как они думают, Аллаху. Менять надо тактику. Всех, увы, не перемочить.",Убитых уже опознали. На Кавказе нужно менять тактику борьбы с боевиками. Оставшийся в доме бандит был нейтрализован. 
31,"Напомним, что Московская область первой в Российской Федерации приняла соответствующий закон в 2007 году. По словам председателя Комитета по охране здоровья Мособлдумы Галины Уткиной, 30—35% операций по экстракорпоральному оплодотворению в Московской области проходит успешно. Чтобы получить возможность провести такую операцию, сегодня молодая семья должна прожить как минимум год совместно, не пользуясь средствами предохранения. Первоначально этот срок составлял 3 года.","По словам председателя Комитета по охране здоровья Мособлдумы Галины Уткиной, 30—35% операций по экстракорпоральному оплодотворению в Московской области проходит успешно. Первоначально этот срок составлял 3 года. Напомним, что Московская область первой в Российской Федерации приняла соответствующий закон в 2007 году. "
32,"Как сообщили “МК” в областном правительстве, одной из главных задач Специального центра “Звенигород” (название выбрано по его местоположению) будет обучение, подготовка и переподготовка жителей области к мероприятиям по мобилизации, гражданской обороне и защите населения от чрезвычайных ситуаций техногенного и природного характера. К гражданской обороне будут готовить всех, начиная с чиновников и заканчивая обычными гражданами. Кроме того, центр будет участвовать в подготовке спасателей аварийно-спасательных служб и формирований. Даже школьные учителя ОБЖ будут получать основу своих знаний в “Звенигороде”. Преподаватели центра, в свою очередь, будут помогать школам и другим образовательным учреждениям в организации обучения по курсам “Безопасность жизнедеятельности” и “Основы безопасности жизнедеятельности”. Кроме того, сотрудники центра “Звенигород” будут отвечать за готовность и нормальную работу всех средств оповещения, спецсооружений (к примеру, бомбоубежищ) и их техническое оснащение.","Как сообщили “МК” в областном правительстве, одной из главных задач Специального центра “Звенигород” (название выбрано по его местоположению) будет обучение, подготовка и переподготовка жителей области к мероприятиям по мобилизации, гражданской обороне и защите населения от чрезвычайных ситуаций техногенного и природного характера. К гражданской обороне будут готовить всех, начиная с чиновников и заканчивая обычными гражданами. Кроме того, центр будет участвовать в подготовке спасателей аварийно-спасательных служб и формирований. "
33,"Платой за проделанную работу становились… кошельки, сумки и мобильные телефоны. Как удалось узнать “МК”, 57-летний ловкач провел в местах лишения свободы 30 лет своей жизни. На свободе он сразу же брался за старое. Отбыв последний срок, рецидивист, не мудрствуя лукаво, вновь приступил к ремеслу. В последний раз мужчина разработал оригинальный сценарий. Раздобыв адреса пенсионеров, вор отправлялся “на дело”: звонил в квартиры, представлялся электриком из ЖЭУ и говорил, что ему необходимо проверить проводку. Доверчивые граждане впускали “электрика”. Негодяй присматривал ридикюли и кошельки граждан и прятал их в свою рабочую сумку. После этого откланивался и был таков. А пенсионеры, обнаружив пропажу, бежали в милицию. Стражи порядка задержали рецидивиста через несколько дней после его последнего “выступления”, когда он пытался уехать в Ярославль.","Раздобыв адреса пенсионеров, вор отправлялся “на дело”: звонил в квартиры, представлялся электриком из ЖЭУ и говорил, что ему необходимо проверить проводку. На свободе он сразу же брался за старое. После этого откланивался и был таков. "
34,"В отношении мужчины возбуждено уголовное дело. Как сообщили “МК” в правоохранительных органах, в мошенничестве подозревается 38-летний житель Реутова, лишенный адвокатского статуса в мае 2008 года. Юрист, состоявший в реестре адвокатов Московской области, нарушил федеральный закон, касающийся его профессии, за что коллеги оставили правозащитника без полномочий. Спустя два месяца к бывшему адвокату обратились за помощью двое знакомых из поселка Черусти. Они не знали о том, что юриста выгнали из палаты. Граждане попросили, чтобы мужчина отстаивал интересы их родственников, которые были фигурантами уголовной статьи о причинении тяжких телесных повреждений. По мнению следствия, они чуть ли не до смерти избили человека. Мужчина согласился взяться за дело за 325 тыс. руб. Пользуясь старым удостоверением, он заключил соглашение по защите во время предварительного следствия. В течение месяца знакомые передали ему по частям крупную сумму денег в качестве оплаты. В один из дней следователь, который занимался делом об избиении человека, выяснил, что адвокат подозреваемого ненастоящий. Действия юриста расценили как аферу, и, видимо, теперь ему самому потребуется защитник.","Спустя два месяца к бывшему адвокату обратились за помощью двое знакомых из поселка Черусти. Юрист, состоявший в реестре адвокатов Московской области, нарушил федеральный закон, касающийся его профессии, за что коллеги оставили правозащитника без полномочий. По мнению следствия, они чуть ли не до смерти избили человека. "
35,"Мужчина продавал спецтехнику, закамуфлированную под пуговицы, часы, зажигалки и шариковые ручки. Как сообщил “МК” старший следователь отдела по Преображенскому району СКП Москвы Вячеслав Шляхин, отвечать по закону придется менеджеру по продажам одной из столичных фирм (предприятие занималось торговлей системами видеонаблюдения). Помимо основной работы мужчина имел и левый заработок. Он торговал спецтехникой, закамуфлированной под разные бытовые предметы, и аксессуарами к ней (картами памяти, микрофонами, дисками с программным обеспечением, видеорегистраторами — устройствами для записи информации с видеокамеры). Подобная деятельность возможна только с разрешения ФСБ. Кроме того, по закону такие предметы можно отдавать в руки только людям, занимающимся оперативно-разыскной деятельностью (например, сотрудникам МВД, ФСБ и т.д.). Также продажа возможна лицензированным фирмам. Коммерсант же продавал спецустройства обычным людям. Об этом стало известно сотрудникам бюро специальных технических мероприятий управления “К” МВД России. Они дважды закупали у менеджера шпионские приборы — мини-видеокамеру в пуговице и видеорегистратор с дисплеем — под видом рядовых граждан. Общая стоимость товара составила около 60 тыс. рублей. Так, ловкач продал за 24 318 рублей мини-микрофон. А 9 июня его выручка от подобной продажи составила 35 тысяч 750 рублей. Менеджер был задержан при получении денег. При обыске стражи порядка изъяли у него и другую спецтехнику, закамуфлированную под разные предметы. Также блюстители закона узнали о еще одной незаконной сделке. В 2008 году торговец снабдил подобными устройствами генерального директора калужской фирмы, занимающейся установкой различного оборудования. Необходимые устройства для изготовленной спецтехники менеджер приобретал на рынке у барыг. Теперь ему придется ответить перед законом за приобретение и сбыт специальных технических средств, предназначенных для негласного получения информации.",Помимо основной работы мужчина имел и левый заработок. Также продажа возможна лицензированным фирмам. Менеджер был задержан при получении денег. 
36,"Кроме того, эти врачи станут разрабатывать для людей из группы риска диеты и рекомендовать им отказаться от курения и спиртного. Как стало известно “МК”, разработан Порядок оказания медпомощи лицам с урологическими заболеваниями. Согласно документу, выявлять больных изначально должны еще в обычных поликлиниках такие специалисты, как хирург, терапевт, семейный врач. Если врачи заподозрят у человека недуг, они обязаны направить его в урологический кабинет поликлиники, а при его отсутствии — в центр, оказывающий медицинскую помощь именно этого профиля. После курса лечения человеку полагается пройти период реабилитации, в том числе в санатории. К пациентам с высоким риском развития урологических заболеваний и осложнений отнесут тех, у кого хоть однажды были острая задержка мочи, почечная колика, пиелонефрит, а также страдающих онкологией. К этой же категории отнесут граждан, имеющих врожденные пороки органов мочеполовой системы и перенесших в течение ближайших 6 месяцев травму. Всем таким пациентам дадут индивидуальные рекомендации по снижению риска и станут наблюдать их не реже 1 раза в три месяца. При этом каждый раз у человека будут брать различные анализы, делать ему УЗИ и рентген органов мочеполовой системы. Разработан и отдельный порядок оказания неотложной помощи при уроболезнях (к примеру, при остром цистите, простатите). Таких бедолаг сразу должны везти в больницы, где есть урологические отделения.","Таких бедолаг сразу должны везти в больницы, где есть урологические отделения. После курса лечения человеку полагается пройти период реабилитации, в том числе в санатории. Всем таким пациентам дадут индивидуальные рекомендации по снижению риска и станут наблюдать их не реже 1 раза в три месяца. "
37,"Гражданин от отчаяния зарезал свою 43-летнюю подругу. Как сообщили “МК” в следственном отделе по Зюзинскому району СУ СК при Прокуратуре РФ по Москве, мужчина и женщина познакомилась в 2004 году на работе — оба трудились в отделе снабжения МГТС. Плотный молодой человек невысокого роста, раньше не избалованный женским вниманием, искренне полюбил свою новую подругу Ольгу. Алексей даже собирался разменять родительскую квартиру, чтобы проживать с дамой сердца под одной крышей. Впрочем, в планы гражданки не входило оставлять мужа и несовершеннолетнего сына. Между тем она принимала знаки внимания Алексея, встречалась с ним. Между ними возникли близкие отношения. Бурный роман прервал финансовый кризис. В январе 2009 года отдел был расформирован. Ольга и Алексей стали работать в разных местах. И женщина перестала отвечать на звонки ухажера. 23 апреля Алексей пришел к дому Ольги на Варшавском шоссе, чтобы выяснить отношения. По словам мужчины, возлюбленная обозвала его неудачником и “не мужчиной”. Жестокая женщина заявила, что не любила кавалера, а просто использовала его и теперь уходит к более обеспеченному избраннику. В ответ Алексей трижды ударил женщину в живот ножом, который достал из кармана куртки, а затем убежал. Злодея успели разглядеть прохожие. Вскоре милиционеры задержали убийцу. На днях Зюзинский районный суд приговорил его к 8 годам лишения свободы с отбыванием наказания в колонии строгого режима.","Как сообщили “МК” в следственном отделе по Зюзинскому району СУ СК при Прокуратуре РФ по Москве, мужчина и женщина познакомилась в 2004 году на работе — оба трудились в отделе снабжения МГТС. Между ними возникли близкие отношения. Гражданин от отчаяния зарезал свою 43-летнюю подругу. "
38,"Как сообщили “МК” в мэрии столицы, градоначальники предлагают внести поправки в существующий закон “О занятости населения Москвы”, позволяющие оказывать содействие дипломированным молодым специалистам в устройстве на работу без постановки их на учет в качестве безработных. Также предлагаемые поправки поднимают возрастную планку для выпускников, которым власти станут оказывать содействие в начале их трудового пути. Сейчас верхний порог возраста, в котором молодые москвичи могут рассчитывать на помощь службы занятости, установлен для выпускников колледжей — 24 года и вузов — 26 лет. После принятия нового законопроекта этот возрастной предел будет увеличен до 30 лет. Планируется, что Мосгордума рассмотрит законопроект в первом квартале 2010 года.","Как сообщили “МК” в мэрии столицы, градоначальники предлагают внести поправки в существующий закон “О занятости населения Москвы”, позволяющие оказывать содействие дипломированным молодым специалистам в устройстве на работу без постановки их на учет в качестве безработных. Сейчас верхний порог возраста, в котором молодые москвичи могут рассчитывать на помощь службы занятости, установлен для выпускников колледжей — 24 года и вузов — 26 лет. Планируется, что Мосгордума рассмотрит законопроект в первом квартале 2010 года. "
39,"Из-за кризиса столичные власти не смогут выполнить свои обещания в 2010 году сократить очередь за жильем в Москве до 100 тыс. человек, а сроки ожидания новой квартиры до 10 лет. В горадминистрации не скрывают, что снижение объемов строительства затормозит реализацию основных жилищных программ. Количество очередников, которым в наступившем году посчастливится переехать в новостройку, по сравнению с 2009 годом снизится примерно в два раза и, по предварительным данным, составит всего 7 тыс. человек. В 2007 году, когда партия власти готовилась к выборам в Госдуму, столичные власти пообещали максимально ускорить продвижение очереди, которая на тот момент насчитывала 200 тыс. семей. Ежегодно очередникам планировалось выделять не менее 20 тыс. квартир, с тем чтобы в 2010 году их количество сократилось до 100 тыс. семей, а срок ожидания нового жилья снизился вдвое — с 20 до 10 лет. Однако предвыборные лозунги и обещания забылись еще до наступления кризиса. Из 4,5 млн. кв. м жилья, которые московские строители возводили в благополучные годы, на обеспечение граждан, стоящих на жилищном учете, передавалось в лучшем случае 600 тыс. кв. м новостроек, из них по договорам социального найма — всего 250 тыс. кв. м. По данным Департамента жилищной политики, бесплатные квартиры в столице ежегодно получают порядка 7 тыс. семей очередников, еще 8 тыс. приобретают жилье у города по льготным ценам. Источники “МК” в префектурах настаивают на другой пропорции: менее 30% очередников, по их словам, переезжают в бесплатное жилье, остальным для решения жилищного вопроса приходится пользоваться возмездными схемами — соципотекой, куплей-продажей с рассрочкой платежа или субсидией. “Большинство квартир по соцнайму сейчас получают инвалиды, участники войны или семьи погибших участников войны. Если очередники не подходят ни под одну из этих категорий и у них нет возможности принять участие в возмездных программах, переезда в новое жилье с учетом снижения объемов муниципального строительства придется ждать очень долго”, — признает собеседник газеты в Северном округе. В настоящий момент в очереди за квадратными метрами стоят более 140 тыс. московских семей. По официальной информации, в прошлом году власти расселяли очередников 1989 года, в 2010-м — должны были взяться за 1990-й. Однако, как следует из писем читателей, новые квартиры достались далеко не всем, кто их ждал. “В конце декабря нам, очередникам с 1989 года, сказали даже не рассчитывать на то, что мы получим жилье раньше 2011 года. Объяснили, что это из-за каких-то важных программ: в 2009 году жилье получали дети-инвалиды, в 2010 году будет программа по ветеранам войны. Потом наверняка еще какие-нибудь программы придумают... И мы будем стоять в очереди 25 и более лет”, — сетует Галина Сидленникова. Однако проблема не только в том, что очередь в Москве движется крайне медленно. Она еще и растет. По данным Департамента жилищной политики, каждый год в нее встают около 3 тыс. новых семей, из них 2 тыс. как малоимущие претендуют на соцнайм, 1 тыс. — нуждаются в содействии города для покупки жилплощади. “Между тем окончательной программы по семьям, вставшим на жилищный учет после 1 марта 2005 года, пока нет. Они не могут получить жилье даже по возмездным схемам”, — признают в департаменте. Из-за проблем с финансированием в 2010 году в новые квартиры смогут переехать всего 7 тыс. семей очередников, или вдвое меньше, чем в прошлом году. Большую часть строящихся за счет бюджета домов чиновники будут вынуждены передавать жителям сносимых пятиэтажек, так как в противном случае до 2012 года покончить с “хрущобами” в Москве не удастся. “Проиграв битву с очередью, мы должны взять реванш на соседней поляне”, — подчеркивают в горадминистрации. Власти обещают, что, несмотря на общее сокращение площадей, передаваемых очередникам, объемы жилья, которые предназначаются участникам ВОВ, детям-сиротам и инвалидам, уменьшаться не будут.",человек. семей. кв. 
