,text,summary
179,"33-летнего Дмитрия Воронина взяли на торговле героином, который он продавал местным наркоманам. На днях его дело было передано в суд. Как сообщили “МК” в Луховицкой городской прокуратуре, милицейский информатор рассказал, как полузнакомый мужчина предложил ему 0,4 грамма героина. После того, как торговца наркотическим зельем задержали, оперативники узнали, что пушер занимает должность замгендиректора местного лицея по безопасности. Сам торговец зельем наркотиков не принимал — по крайней мере у задержанного на теле не нашли следов инъекций. В понедельник дело наркодилера Воронина было передано в городской суд для рассмотрения по существу. Примечательно, что в профессиональном лицее, где работал Воронин обучаются воспитанники детских домов, трудные подростки, дети-сироты и ребята с нарушениями психического развития. Наркодилер, кстати, проживал с супругой прямо на территории учебного заведения в казенной квартире. Между тем “МК” стало известно, что никому из воспитанников Воронин наркотиков не продавал. Ни у одного из ребят присутствие наркотиков в организме не обнаружили. Скорее всего клиентами пушера из лицея были отпетые наркоманы со стажем.","На днях его дело было передано в суд. 33-летнего Дмитрия Воронина взяли на торговле героином, который он продавал местным наркоманам. Сам торговец зельем наркотиков не принимал — по крайней мере у задержанного на теле не нашли следов инъекций. "
180,"Из-за неисправности системы горожанам приходится вылезать из квартир через окна и тревожить соседей с первых этажей. Как рассказали “МК” в одной из обслуживающих компаний, с начала нового года в офис ежедневно поступает от 10 до 20 звонков от недовольных жителей. Одни не могут попасть в собственный подъезд из-за заблокированных дверей, другие, наоборот, жалуются, что дверь не может закрыться. Виной всему настоящая русская зима, к которой система защиты домов от посторонних оказалась неприспособленной. Чаще всего ломаются не сами домофоны, а так называемые доводчики. Эта деталь соединяет дверь со стеной и регулирует ее плавное закрытие. Работает она на масле, которое постепенно густеет, если на улице отрицательные температуры. Как только масло становится совсем густым, дверь начинает закрываться медленнее, а то и вовсе остается открытой. Исправляют ситуацию специалисты, которые заливают в устройство новое масло. Но помочь себе могут и сами жильцы, просто ослабив на детали гайки. От холодов страдают и сами домофоны. Главный враг защитных устройств — это снег. Он залепляет панель и входную кнопку, создавая препятствия при проникновении домой. Кроме того, москвичи стали часто жаловаться на то, что в домофонах заедают кнопки. Больше всего от подобных поломок страдают жители первых этажей. Ведь именно им в окна стучатся окоченевшие пленники холода с мольбами, чтобы их впустили в подъезд. Случались и курьезные случаи. Например, недавно на юге столицы житель многоэтажного дома вылезал на улицу через окно второго этажа — домофон по неясным причинам не желал открывать подъезд изнутри. К счастью, сугробы способствовали мягкому приземлению экстремала.","От холодов страдают и сами домофоны. Работает она на масле, которое постепенно густеет, если на улице отрицательные температуры. Случались и курьезные случаи. "
181,"Мещанский суд отправил за решетку мошенника, который продал немало поддельных билетов на грандиозное мероприятие. Как стало известно “МК”, свободы лишился 24-летний приезжий из Еревана Арнольд Меликян. Весной прошлого года молодой человек ухитрился добыть чертежные макеты билетов в цифровом варианте и распечатать их через типографию. Внешне контрамарки очень походили на настоящие. На них ловкач даже умудрился налепить голограммы. После Меликян распространил в Интернете объявления о продаже билетов на популярный музыкальный конкурс. Находились доверчивые граждане, которые покупали у афериста каждую подделку за 5 тысяч рублей. Один из них приобрел у Меликяна аж 115 штук! Так, благодаря доверчивым гражданам “бизнесмен” обогатился на полмиллиона целковых. Сотрудники милиции задержали штамповщика на Казанском вокзале. По словам представителя Московско-Рязанской транспортной прокуратуры, недавно Меликян был осужден на 1,5 года лишения свободы.",На них ловкач даже умудрился налепить голограммы. Внешне контрамарки очень походили на настоящие. Один из них приобрел у Меликяна аж 115 штук! 
182,"“Мне нравится мое свободное от табачного дыма детство”. Такой девиз выбрал Международный союз против рака (МСПР) к Всемирному дню борьбы против рака, который отмечается 4 февраля. В наступившем году он посвящен защите детей от пассивного курения. Депутаты Госдумы решили внести свою лепту в благое дело. Несколько “единороссов” поддерживают инициативу общественной организации автомобилистов штрафовать взрослых, которые курят в машинах в присутствии детей или беременных женщин. По данным экспертов МСПР, более 700 млн. детей в мире (т.е. около половины) вынуждены вдыхать табачный дым, “генераторами” которого в том числе являются их собственные родители. По данным Американской педиатрической академии, дети, подвергающиеся пассивному курению, отстают в умственном и физическом развитии: их IQ в среднем ниже на 7 пунктов, они медленнее считают, решают задачи и вообще хуже соображают. Эксперты МСПР 4 февраля проведут акцию, во время которой обратятся к родителям всего мира с просьбой прекратить курение дома и в авто в присутствии детей, а также беременных и кормящих женщин. Но одними призывами тут вряд ли обойтись. Возмутителями спокойствия российских курильщиков стали еще в 2006 году ярославские депутаты, разработавшие законопроект о защите здоровья детей от пассивного курения. Он предполагал введение запрета на пребывание несовершеннолетних в закрытых общественных местах, где курение разрешено. Например, в кафе и ресторанах. Но такой вариант закона не понравился депутатам-предпринимателям, которых за неисполнение запрета предлагалось штрафовать. “Этот законопроект однозначно подставляет предпринимателей. Если в кафе, где курят, придет молодой человек, то по закону его не имеют права не обслужить”, — поделился опасениями депутат Ярославской облдумы Альфир Бакиров. В итоге закон так и остался на бумаге. У новой законодательной инициативы, предложенной общественной организацией автомобилистов “Свобода выбора”, шансов быть принятой значительно больше: несколько глав профильных комитетов Госдумы вчера уже выступили в ее поддержку. Поправки в Федеральный закон “Об ограничении курения табака” и в КоАП предлагаются простые: запретить курение в автомобилях и другом транспорте в присутствии детей и беременных. Мера наказания — предупреждение или штраф 500 рублей. По словам первого зампреда Комитета ГД по охране здоровья Николая Герасименко, поправки автомобилистов учтут при рассмотрении нового варианта закона об ограничении курения табака, принятию которого сейчас активно препятствует табачное лобби. Тем временем в самой организации автомобилистов считают, что и на этом останавливаться не стоит. “Надо добиться максимума: запретить всем российским врачам курить, а курящих не брать на работу”, — говорит член организации Вячеслав Лысаков. Автомобилисты вообще предлагают разработать программу “по вытеснению курильщиков из нашего общества”. Есть, к примеру, предложение законодательно увеличить отпуска для всех некурящих людей минимум на 3 дня. СПРАВКА ""МК"" Сегодня в России примерно 40 миллионов курильщиков. Употреблять табачные изделия россияне начинают в среднем с 13 лет. Смертность от рака в РФ — одна из самых высоких в мире, и более 1/3 смертей приходится на рак легкого. А в странах Евросоюза и США онкологическая смертность снижается — в том числе и благодаря борьбе с курением. А КАК У НИХ? 1 января 2010 года Кипр запретил курение во всех общественных местах, включая личные автомобили. За зажженную сигарету штрафуют на 1 тысячу евро. Курение в автомобилях запрещено в Бельгии, некоторых штатах США. В Польше и Великобритании нельзя курить в служебных авто, а в Японии — в такси. Диапазон штрафов — от 200 до 1000 евро.","Диапазон штрафов — от 200 до 1000 евро. Есть, к примеру, предложение законодательно увеличить отпуска для всех некурящих людей минимум на 3 дня. В Польше и Великобритании нельзя курить в служебных авто, а в Японии — в такси. "
183,"Городские власти утвердили перечень общераспространенных полезных ископаемых столицы. Как сообщили “МК” в Департаменте природопользования и охраны окружающей среды, в подземных недрах Первопрестольной нет почти ничего, кроме глины и песка. Причем глина не годится даже для производства фарфора и фаянса, поскольку она не сможет выдержать испытание огнем. Не подойдет для изготовления фарфоровой и фаянсовой посуды, а также стекла и залегающий в подземном пространстве Белокаменной песок. Помимо этого во вновь утвержденном списке значатся лишь известняки, песчано-гравийные породы, суглинки и сапропель — природное удобрение, состоящее из остатков животных и растительных организмов. Кстати, онне может применяться в лечебных целях. По словам чиновников от природы, “ископаемый” перечень призван помогать при выдаче разрешений (а вскоре и лицензий) на производство земляных работ.","Помимо этого во вновь утвержденном списке значатся лишь известняки, песчано-гравийные породы, суглинки и сапропель — природное удобрение, состоящее из остатков животных и растительных организмов. Городские власти утвердили перечень общераспространенных полезных ископаемых столицы. Кстати, онне может применяться в лечебных целях. "
184,"В понедельник чиновника задержали в Москве по подозрению в получении крупной взятки. Как сообщили “МК” в правоохранительных органах, в отношении госслужащего уже возбуждено уголовное дело и решается вопрос о заключении его под стражу. Не так давно правоохранительным органам стало известно, что Евланов пытался заключить незаконную сделку с помощником гендиректора некоего ООО (оно является ассоциированным членом сельхозкооператива). Руководитель района предоставлял бизнесмену возможность получить право собственности на 4 тысячи га земли под посев овощей в районе Зарайска. По всей видимости, разговор шел об участке, где предприниматель на праве постоянного пользователя землей занимался бизнесом. Однако за 360 тысяч долларов Евланов готов был наделить бизнесмена статусом владельца. При этом чиновник хотел, чтобы деньги перечислялись на счет его жены, у которой имеется свое фермерское хозяйство. Первый взнос (4 млн. 90 тыс. рублей) предполагалось перевести на счет фирмы жены в качестве оплаты якобы купленной сельхозтехники. Но в ситуацию вмешались стражи порядка, и в результате сделка сорвалась. СПРАВКА ""МК"" Андрей Евланов родился 24 июля 1956 года в селе Карино Зарайского района Московской области. Работал, механизатором в совхозе “Зарайский”, который спустя годы возглавил. Через несколько лет получил диплом юриста Российской академии госслужбы при Президенте РФ по специализации “государственное строительство и право”. 14 марта 2004 года избран главой Зарайского района.","Первый взнос (4 млн. При этом чиновник хотел, чтобы деньги перечислялись на счет его жены, у которой имеется свое фермерское хозяйство. Однако за 360 тысяч долларов Евланов готов был наделить бизнесмена статусом владельца. "
185,"Деньги в течение недели постепенно исчезали из банкомата на улице Амундсена. Во вторник одна из жительниц окрестных домов наконец заметила подозрительного молодого человека, который в 5 часов утра несколько раз подряд изымал крупные суммы из банкомата. Сотрудники вневедомственной охраны задержали 25-летнего жителя Тольятти вместе с сообщником, который поджидал приятеля в машине со включенным двигателем. Грабители пытались подкупить милиционеров, предложив за свою свободу все деньги, что успели снять с утра, — 4 млн. 350 тыс. рублей. 11 миллионов бесследно исчезли.",350 тыс. рублей. Деньги в течение недели постепенно исчезали из банкомата на улице Амундсена. 
186,"Как стало известно “МК”, москвичка Татьяна Сергеевна приехала в Александров днем 26 декабря. В круглосуточном магазине на железнодорожном перроне она купила два полиэтиленовых пакета с молоком под названием “Село Луговое”, один из которых в тот же день выпила. Второй пакет Татьяна Сергеевна положила в холодильник, а 30 декабря его открыла — надрезала ножницами уголок, а затем вылила большую часть молока в миску собаке. Себе же пенсионерка наполнила одну чашку. Опустошив ее, москвичка решила допить остаток, однако молоко перестало вытекать из пакета. Когда она надавила на пакет посильнее, то обмерла от ужаса — из пачки сначала показалась голова дохлой мыши, а потом вылезло и тело! Несколько дней пенсионерка пребывала в шоке. А после праздников бросилась в местную прокуратуру. Здесь заявление дамы приняли и пообещали назначить проверку на предприятии. — Скорее всего эту молочную настойку на мышах хлебал не один человек! — предполагает Татьяна Сергеевна. — Емкость, куда поступает молоко, вряд ли промывается до дна. Каждый раз туда просто доливают молоко. В ближайшее время работники территориального отделения города наведаются в компанию. — Мышь даже чисто физически не могла попасть в чан, — уверяют на предприятии. — Ведь в трубе, из которой молоко выливается в приемный бак, стоит ситечко.",Себе же пенсионерка наполнила одну чашку. Несколько дней пенсионерка пребывала в шоке. Каждый раз туда просто доливают молоко. 
187,"Задолжавшие банку муж и жена не желали отдавать свой автомобиль в счет погашения кредита. Должники заперлись в машине и провели там весь день. Как стало известно “МК”, в свое время жители поселка Ильинское взяли в банке кредит под залог Kia Sorento. Граждане не спешили возвращать деньги. Когда их долг превысил 500 тысяч рублей, финансовая организация обратилась к служителям Фемиды. По данным Управления Федеральной службы судебных приставов по Московской области, решением суда иномарка была изъята у должников в счет погашения кредита. Однако недобросовестные заемщики не торопились возвращать автомобиль. В итоге подмосковные приставы, установив, где находится машина, приехали изымать транспортное средство. При появлении служителей закона парочка села в иномарку и умчалась за город. Приставам пришлось отправиться в погоню. Неподалеку от Красногорска беглецов догнали. Но даже тогда муж и жена не хотели сдаваться — они заперлись в салоне и не желали открывать двери сотрудникам УФССП и ГИБДД. Те дежурили рядом, пытаясь выманить должников. Супруги просидели взаперти 6 часов! Лишь ближе к вечеру парочка устала и позволила погрузить “железного коня” на эвакуатор. Сейчас иномарка передана на ответственное хранение в банк. Отчаянное сопротивление семьи вполне понятно. Супруги буквально погрязли в долгах — в ближайшее время им придется отдать еще 2 млн. рублей двум заемщикам. Более того, совсем недавно эти же граждане простились с Peugeot, который также был арестован судом в счет погашения банковского кредита.",Должники заперлись в машине и провели там весь день. Граждане не спешили возвращать деньги. Приставам пришлось отправиться в погоню. 
188,"Это будет условным обозначением опасного ионизирующего излучения. Как стало известно “МК”, во всем мире для указания на наличие радиации используется знак в виде трилистника. Однако некоторые люди (в основном не имеющие технологического образования) о его значении не знают. Потому решено было разработать дополнительные знаки, предупреждающие об ионизирующем излучении. Один из них утвержден соответствующим ГОСТом. Он не отменяет основного знака, а служит как бы дополнением к нему. Более того, на нем изображен тот же трилистник, только не один, а в компании с черепом и человеком. Чтобы картинка была более четко видна, фигуры на ней черные и еще обведены белым контуром. Согласно ГОСТу, размещать знак полагается в непосредственной близости к радиоактивному источнику.","Потому решено было разработать дополнительные знаки, предупреждающие об ионизирующем излучении. Согласно ГОСТу, размещать знак полагается в непосредственной близости к радиоактивному источнику. Это будет условным обозначением опасного ионизирующего излучения. "
189,"Душегубами оказались трое выпивох, прознавших, что у супругов осталась крупная сумма денег от продажи жилья. Как стало известно “МК”, в октябре прошлого года жители поселка Затишье Ногинского района Подмосковья обнаружили в реке женское тело. На трупе специалисты насчитали три ножевых ранения. Вскоре удалось идентифицировать утопленницу — ею оказалась 38-летняя местная жительница. Спустя чуть больше месяца ниже по реке у деревни Большое Буньково был найден еще один труп — мужской. Следователи пришли к выводу, что погибший — гражданский супруг ранее найденной в воде убитой женщины. Оперативники установили, что за несколько месяцев до трагедии супруги продали квартиру в центре Ногинска и перебрались в простенькое жилище барачного типа в поселке Затишье. Вырученные от реализации жилья деньги муж и жена пропивали. В день расправы трое молодых людей (парням 20, 26 и 27 лет) зашли к выпивохам в гости. В какой-то момент самый младший из гостей напал на хозяина и зарезал его, а старший прикончил супругу. Затем преступники погрузили тела убитых в машину и отвезли к Клязьме, где выкинули трупы в воду. Возможно, подонки рассчитывали разжиться деньгами пьющих супругов от продажи квартиры. Как пояснили “МК” в СКП по Московской области, двое соучастников, непосредственно расправившихся с жителями поселка, арестованы. Участь третьего решится после того, как будет изучена его роль в событиях.","Оперативники установили, что за несколько месяцев до трагедии супруги продали квартиру в центре Ногинска и перебрались в простенькое жилище барачного типа в поселке Затишье. На трупе специалисты насчитали три ножевых ранения. Вырученные от реализации жилья деньги муж и жена пропивали. "
190,"Как рассказал “МК” оперуполномоченный УВД ЗАО Павел Уралов, в неприятную историю автолюбитель попал вместе с приятельницей, проживающей в Одинцове. На трассе он не справился с управлением и “догнал” на “девятке” стоявшую впереди “Мицубиси Лансер”. Водитель и пассажиры иномарки оказались стражами порядка (все они были в штатском и не на службе). За рулем находился 25-летний участковый из Одинцово, в салоне — 23-летние старший оперуполномоченный и еще один участковый, а также милиционер 2-го оперативного полка ГУВД Москвы. По версии следствия, блюстители закона предположили, что молодой человек употребляет наркотики, и решили заработать на нем. Милиционеры заявили водителю, что они являются сотрудниками наркоконтроля, и пообещали привлечь его за сбыт зелья своей знакомой. Избавиться от проблем с законом мужчине предложили за 250 тысяч рублей. Москвич пояснил, что деньги находятся у него дома. Тогда стражи порядка, подсадив парочку к себе в салон, отправились в Первопрестольную. У дома водителя “девятки” отправили за деньгами, а девушку оставили в салоне “Мицубиси”. Паренек быстро позвонил в “02”, сообщив о вымогательстве. Прибывший экипаж ОВД “Крылатское” задержал злоумышленников и освободил барышню. Подозреваемые заявили, что ДТП произошло при попытке задержать водителя “Жигулей” за торговлю наркотиками. Им якобы удалось привлечь виновника ДТП к сотрудничеству в изобличении лиц, причастных к наркотрафику. Эту гипотезу опровергли следователи.","Москвич пояснил, что деньги находятся у него дома. Избавиться от проблем с законом мужчине предложили за 250 тысяч рублей. Эту гипотезу опровергли следователи. "
191,"Но этот поселок — дар правительства Москвы, он строится не за счет тех 10 миллиардов, которые Россия выделила на восстановление Южной Осетии. Из этих денег 1,5 млрд. рублей было перечислено еще в 2008 году. Однако затем финансирование приостановили, так как Москва и Цхинвал разошлись в видении того, как эти средства должны поступать в республику. Руководство Южной Осетии настаивало на том, чтобы деньги напрямую шли в ее бюджет. А Москва вполне резонно опасалась, что деньги исчезнут в том же направлении, что и караваны с гуманитарной помощью, которые после войны шли в республику из всех уголков России. Наконец минувшей весной схема финансирования была утверждена. 28 апреля правительство Южной Осетии подписало “Порядок реализации проекта по восстановлению и новому строительству индивидуального жилья в республике”. В этом документе подробно расписано, как должно восстанавливаться частное жилье. — Смотри, какой паршивый дом! — старая Этери Арсенидзе тычет палкой в стену своего нового недостроенного дома. Стена осыпается. Этери — грузинка, вышла замуж в Хетагурове, за осетина. Муж давно умер. Этери живет в палатке в своем дворе. Дом, который ей строят, не только из некачественного материала, он еще и подозрительно маленький. По утвержденным нормам каждой семье должны построить дом площадью 125 квадратных метров. Дом Этери явно меньше. Такой же дом строят в Хетагурове другой вдове, Этери Валиевой. Она потеряла мужа в августе 2008 года. Сейчас они с сыном живут в коровнике, корова за стенкой. Коровник сын построил сам. Миновав мертвое грузинское село Эредви, наша “Нива” взбирается в гору. Село Сарабук утопает в жидкой грязи. Минеральные источники бьют из-под земли прямо посреди дороги. Здесь строительство ограничилось закладкой пары фундаментов. 74-летняя Фатима Кумаритова живет в палатке во дворе своего разрушенного дома. Все ее имущество сгорело. Кровати, телевизор и прочую утварь ей принесли из грузинского Эредви. Так живут в Сарабуке многие погорельцы. В Цхинвале на улице Тельмана безжизненно застыли недостроенные корпуса. Во время войны здесь сгорело 50 домов. Строительство началось 22 июня, за него взялась московская фирма, которая обещала до Нового года 50 домов сдать. Однако строителей попросту выжили из Цхинвала: их несколько раз грабили, а 15 декабря на офис компании было совершено нападение, во время которого был застрелен один из руководителей стройки. Сейчас строительство остановлено. В своих публичных выступлениях Зураб Кабисов объясняет срыв сроков сдачи жилья задержками финансирования со стороны Москвы. Однако еще в июне он уверял меня, что все деньги перечислены и прошли первые платежи. “29 апреля я присутствовал на совещании, на котором Кабисов говорил, что все деньги получены и до Нового года он раздаст погорельцам 250 ключей”, — вспоминает Тимур Цховребов. В моем распоряжении оказались утвержденные в Москве сметные документы на строительство дома площадью 125 кв. метров. Общая стоимость такого дома — 2 миллиона 875 тысяч рублей. Стоимость квадратного метра — 23 тысячи рублей. Проверить, сколько денег реально тратится на строительство, сложно. Погорельцы утверждают, что строители отказываются показывать им смету, по которой строится дом. “На дом тратят половину того, что выделяет Москва, — говорит пожелавший остаться неизвестным сотрудник спецслужб. — Используют некачественные стройматериалы, придумывают разные ухищрения, чтобы не платить рабочим”. 28 сентября этого года правительство Южной Осетии выпустило постановление, согласно которому, в том случае если у дома было два собственника, им строят дом площадью 160 кв. метров (по 80 на каждого). Однако во многих случаях это были фактически разные домовладения, с раздельными домовыми книгами и даже разными адресами. Например, Лиана Тедеева имела дом площадью 560 кв. метров, общий с Багаевым Ромиком. Однако у нее был адрес ул. Советская, 40, а у соседа — ул. Коблова, 2. Им предлагают построить на двоих дом площадью 160 кв. м. “Когда мы были в Москве, в Федеральной службе ценообразования, нам сказали, что у них нет проектов домов площадью 160 или 80 кв. м. Есть сметы только на 125 кв. м”, — говорит Лиана. Ее беспокоит, не будет ли в отчетах этот дом фигурировать как два разных дома площадью по 125 кв. м. Однако документы, касающиеся Южной Осетии, — это тайна за семью печатями. Например, на сайте Федерального центра ценообразования в разделе “Итоги проверки сметной документации по Южной Осетии” — пусто. Адвокат погорельцев Андрей Столбунов еще 16 сентября 2009 года направил в Минрегионразвития запрос с просьбой представить копии отчетов об использовании российских денег при строительстве жилых домов, которые поступили из Южной Осетии. Ответа он ждет до сих пор. Цхинвал—Москва.",Ответа он ждет до сих пор. Все ее имущество сгорело. Коровник сын построил сам. 
192,"Олег Газманов — скорее исключение. Каждый год 19 января рубит прорубь неподалеку от дома. — В этом году лед был очень толстый из-за морозов, — призналась “МК” супруга Газманова Марина. — Олег сам весь день боролся со льдом, уже было отчаялся в одиночку прорубить. Но потом позвонили его лучшие друзья — приехали на подмогу и быстро все вместе сделали. Ныряет Олег уже несколько лет на Бездонном озере в Серебряном Бору, где проживает со своим семейством. А чуть ли не единственной женщиной из отечественного шоу-бизнеса, которая ныряет в ледяную крещенскую воду, является Ангелина Вовк. * * *","* * * Олег Газманов — скорее исключение. — Олег сам весь день боролся со льдом, уже было отчаялся в одиночку прорубить. "
