,text,summary
139,"Как сообщили “МК” в Мособлпрокуратуре, первый раз папаша изнасиловал дочь в августе 2005 года, когда малышке было всего пять лет. К слову, семья девочки относилась к категории неблагополучных: мать и отец ребенка злоупотребляли спиртным. В 2008 году их даже поставили на учет в органы системы профилактики безнадзорности и правонарушений несовершеннолетних. Это и помогло разоблачить негодяя. В один из дней прошлого года побеседовать с девочкой, которая к тому времени училась во втором классе, пришла инспектор отделения по делам несовершеннолетних местного ОВД. Тогда-то школьница и рассказала изумленной женщине о том, что делает с ней отец. Вскоре в отношении 33-летнего насильника было возбуждено уголовное дело. На днях горсуд признал негодяя виновным и назначил ему наказание в виде 13 лет лишения свободы в колонии строгого режима. Кроме этого, с педофила взыскали 100 тысяч рублей в качестве компенсации морального вреда. Родительских прав молодчик будет лишен после вступления решения суда в законную силу. Не осталась безнаказанной и мать девочки: судом было принято решение об ограничении ее в родительских правах. А из-за плохой работы с семьей школьницы лишилась своей должности начальник отдела опеки и попечительства.","А из-за плохой работы с семьей школьницы лишилась своей должности начальник отдела опеки и попечительства. Тогда-то школьница и рассказала изумленной женщине о том, что делает с ней отец. Вскоре в отношении 33-летнего насильника было возбуждено уголовное дело. "
140,"— Что заставляет вас сесть за написание того или иного романа? — За исключением Джонатана, все начинается с причудливой мысли, пришедшей мне в голову, которую я стараюсь игнорировать. Через время, если я понимаю, что мне не удается больше увильнуть от того, что я должен сказать, я иду за карандашом. — Ваша новая книга — “Гипноз для Марии”. Это замечательная идея: чтобы стать счастливым, достаточно сменить установку. Но на это всегда есть возражение: есть обстоятельства, которые доказывают, что не все в мире просто установка, и не более. Обстоятельства, которые не зависят от нас. — Я совершенно не согласен, что книга “Гипноз для Марии” предлагает: если хочешь стать счастливым, просто смени установку. Хотя на определенном уровне, вероятно, это так. Книга рассказывает о том, что мы живем в мире, который просто осаждает нас предложениями с первого нашего дня — буквально гипнотизируя нас. Мы воспринимаем правду такой, как большинство других людей, принимаем позицию, что у нас нет выбора и мы ничего не значим. Полагаю, что книга показывает способ, как разгипнотизировать себя, если хочешь, и когда это удастся, нас ожидают поразительные изменения. Я даже сам немного разгипнотизировался, и я знаю многих других, кому это тоже удалось. Думаю, что любой может пересмотреть свои установки и принципы, увидеть, как изменяется вокруг мир, который ранее казался таким суровым. Надеюсь, конечно, что книга расскажет об этом более забавно, чем я сейчас. — Вас часто сравнивают с Сент-Экзюпери. — Такое сравнение совершенно неверно. Так случилось, что мы оба писатели, очарованные полетами и какими-то мыслями. Вот и все, что у нас общего. Сент-Экзюпери вел полностью другой образ жизни, дикий и беспорядочный, летал на хрупких самолетах с плохим двигателем над вражеской территорией и бурными морями. Он был националист и боролся за определенные политические результаты для своей страны. Я не такой. Мои мысли не имеют ни национальности, ни границ, ни правительств. Я создаю истории вокруг идей, которые цепляют меня как человека. Я пишу для себя и тех читателей, которые разделяют мою необычную точку зрения. Он был настоящим магом, тогда как мои неловкие попытки на этом поприще закончились неудачей. — Что такое вообще литература? Для чего она нужна, как вы считаете? — Полагаю, что литература является в высшей степени человеческим волшебством, великим даром, которым не обладают другие живые существа. Вы вручаете мне пачку страниц, исписанных чернилами, пронизанных образами, и исчезаете. В ваше отсутствие просматриваю написанное, и неизвестные страны оживают передо мной, и люди, которых я никогда не видел, существа, с их мыслями и идеями, воодушевляют меня как человека. Как восхитительна эта магия, от простой литературы до самой сложной, очаровывающей своей глубиной. — Вы верите, что человек — не просто бренное телесное создание, что он — воплощение жизни, духа… Что мы способны летать, если захотим… Мы можем управлять своими установками… А жизнь бесконечного числа людей существует между офисом и домом. Единственное, что доступно, — это прочитать вашу книгу о том, что можно сменить установку, вздохнуть — и продолжить вертеться в том же колесе. Что вы думаете об этом? — Все то же самое происходит и в Америке или любой другой стране (сегодня за моим окном холодно и серо, вчера был такой же день). Оставляю возможность принимать решения самим людям. Для меня важно не то, какую жизнь выбирают другие люди, а какую жизнь я выбираю для себя. Я тоже пережил не лучшие времена, когда мне приходилось ездить в метро на работу на Манхэттен, а потом успевать на последний поезд назад. Внешне казалось, что моя жизнь ничем не отличается от жизни других. Внутри себя я понимал, что, хотя я и выбрал такую жизнь, это не то, чего мне хочется, и продумывал, как это можно изменить. Я абсолютно уверен, что, как только я понял, что работа в городе не для меня, откинул мысль, что Манхэттен — мое будущее, я принял решение, которое зачеркнуло то будущее и дало мне такую жизнь, как сегодня. То решение привело меня к определенным трудностям, но в конце концов я научился выживать без города, без работы и день за днем становился таким человеком, каким надеялся стать. Мне говорили: “Одумайся! Не каждый может стать пилотом, Ричард! Не каждый может быть писателем!” Однако я усвоил: действительно, не каждый может это сделать. А абсолютно любой! И я сделал выбор стать этим любым, кто смог, я заплатил за это неприятием и бедностью, думая, как же мне прожить следующую неделю. Я занимался краткосрочной работой, когда ни один мой рассказ не продавался. Но как-то же удалось выжить. Такой же путь прошли миллионы других, кто нашел важную для себя цель и стремился к ее осуществлению изо всех сил. Мы идем через долину, где царствует призрак смерти, но мы же не должны поселиться там. — Смысл жизни — в самой жизни… Вы с этим согласны? Почему? — Вы имеет в виду, что веселье жизни заключается в ее проживании? Я согласен с этим, но только частично. Намного интереснее заниматься ее планированием, каким должен быть твой шаг сегодня, что нового можно сделать завтра? И вообще, нужно обладать определенной смелостью, чтобы совершать задуманные поступки и наблюдать за осуществлением желаний... Вот это удовольствие, это уж точно! — Вы очень негативно относитесь к курению и, как я понимаю, к алкоголю. Почему это кажется вам таким страшным? — Подождите, вы еще не слышали, что я думаю о медицине! В общем-то, дело не в зависимости. И не в вере в то, что какие-то внешние факторы могут дать нам мир и счастье, которые мы не можем найти внутри себя. Раньше мне, конечно, не нравилось смотреть, как некоторые мои хорошие друзья становились невменяемыми от выпитого алкоголя или вели себя так, словно это стильно — затянуться папироской с наркотиком. Мне не нравилось наблюдать, как их светлые идеи превращались в прах от вредных привычек. Со временем я отошел от них и примкнул к тем, чья способность выражать себя оттачивается изо дня в день. Конечно, каждый волен делать что хочет, но я же не обязан стоять рядом и за всем этим наблюдать. — Назовите три самые красивые вещи (явления, предметы) на свете? — Самые красивые? Понимание того, что мы намного больше, чем нам кажется, что мы обладаем силой, которая выходит за пределы нашего понимания, что мир вокруг нас всего лишь школа, в которую мы ходим, место, где мы можем опробовать свои навыки стать более хорошим человеком. Это мне нравится даже больше, чем летать!","Для чего она нужна, как вы считаете? Почему это кажется вам таким страшным? Это мне нравится даже больше, чем летать! "
141,"Оказалось, несмотря на сокращение числа туристов, минувший сезон был хорошим, а на некоторых направлениях турпоток даже вырос. Так, традиционно популярными зимой у россиян остались Египет (+5—10%), Таиланд (+5%), Доминикана (+3%), Гоа (+15—20%), Италия, ОАЭ, Австрия (на уровне прошлого года). — Похоже, мы выходим из кризиса. Если в 2008 году турбизнес выжил за счет того, что кто-то купил путевки заранее, то в этом году ситуация была непредсказуемая, — говорит первый вице-президент АТОР Владимир Канторович. — Так что, если нас не накроет вторая волна кризиса, с 2010 года начнется подъем индустрии. Главный урок кризиса — деньги научились считать не только туристы, но и турфирмы. Сокращены расходы, урезано число рейсов, за счет чего компании смогли удержаться на плаву. Правда, в непопулярные даты они вынуждены были продавать путевки в ущерб себе, ниже себестоимости. Но таких “провалов” бывает немного. Новая тенденция кризисного времени — больше нет ярко выраженных пиковых дат. Спрос распределился равномерно, многие отдыхают как до праздников, так и после, зная, что в эти дни путевки на многие направления обойдутся дешевле. Как известно, в России всего 4% жителей могут позволить себе отдых за границей. Кризис не особо изменил ситуацию. Большинство из тех, кто начал экономить, — представители среднего класса. Люди, которые раньше покупали отели 4 звезды, теперь предпочитают 3, а то и 2. Спрос на такие гостинцы заметно вырос. При этом богатые люди, которые могли позволить себе 5 звезд, от кризиса не очень пострадали, и по-прежнему предпочитают дорогие направления и отели, — утверждает Канторович. — Каковы ваши прогнозы на новый сезон? — Скорее всего, спрос на январь—февраль не будет таким провальным, как в прошлом году. Что касается направлений, то по-прежнему лидерами останутся Египет и Турция. Пока по их низкой цене предложить такое качество услуг и отелей категории 5 звезд не может никто. Даже такие же близкие и безвизовые Иордания и Израиль зимой пока не могут конкурировать с Египтом. Количество мест в отелях там очень ограничено, акватория у этих стран небольшая. Да и квоты в отелях у нас небольшие, все они заполнены местными жителями. Сейчас Иордания ведет переговоры с Саудовской Аравией, чтобы арендовать у них кусочек побережья Красного моря и построить там отели. Вкладывать деньги в новые курорты Мертвого моря пока никто не хочет: неизвестно, что будет с водоемом через 50 лет. Он ведь каждый год высыхает на метр. Что касается появления новых популярных направлений, туризм очень подвержен моде. И мы не знаем, что станет актуально завтра, но, возможно, Гоа и Куршевель заменят другие популярные курорты. Не возлагаем мы больших надежд на страны Прибалтики. Объясняется это только тем, что власти стран новой Европы не очень лояльны к российским туристам — получить визу туда довольно непросто. Зато переговоры об отмене виз для россиян в Евросоюзе ведутся полным ходом. Сейчас уже многие европейские страны делают послабления нашим туристам. Так, Испания всем въезжающим гражданам РФ дает сразу полугодовой шенген. Надеемся, положительный результат переговоров будет совсем скоро. Что же касается индивидуального туризма, который во время финансового кризиса стал более актуален, мы поняли, что Интернет турбизнесу не помеха. В России интернет-пользователей не так много, как в других странах. Но даже в Европе и Америке индивидуалы не мешают турбизнесу. К тому же у нас люди все еще не доверяют виртуальным системам оплаты и предпочитают живые деньги и “живых” турагентов. Да и покупать номер зачастую дешевле у оператора, чем напрямую. Что касается будущих цен на путевки, их специалисты прогнозировать не спешат. Все зависит от цен на нефть и курса доллара. А предсказать их не берется никто.","Спрос на такие гостинцы заметно вырос. Он ведь каждый год высыхает на метр. Что касается будущих цен на путевки, их специалисты прогнозировать не спешат. "
142,"Как сообщили “МК” в следственном отделе по Лефортовскому району СУ СК при прокуратуре РФ по Москве, в конце января 2009 года старший преподаватель кафедры инженерной графики 51-летняя Елена Янина и бывший студент вуза 25-летний Евгений Гнедков решили обогатиться за счет двух первокурсников. Учащиеся Дмитрий и Павел не сдали экзамен по предмету “начертательная геометрия и инженерная графика”. Педагоги оценивали их как способных учеников, которые посещают занятия и выполняют все задания. Но даже для этих ребят предмет оказался сложным, и они дважды завалили экзамен. Янина пригрозила студентам отчислением. А Гнедков, который часто захаживал в МЭИ, обещал ребятам договориться с преподавателем по-хорошему — купить положительные оценки. При этом стоимость услуги Гнедкова для “хвостатых” студентов разнилась — одному он обещал решить проблему за 500 евро, другому — за 25 тыс. руб. Однокурсники согласились. В день переэкзаменовки Янина выполнила за учеников все чертежи. В результате учащимся поставили “тройки”. 2 февраля Янина получила от Гнедкова 10 тыс. руб. в качестве оплаты за удовлетворительные оценки. А спустя час пособник был задержан оперативниками. Под контролем милиции молодой мужчина еще раз встретился с преподавателем и передал ей 200 евро. В итоге Янина тоже была задержана. Суд признал сообщников виновными и назначил каждому по 1 году колонии общего режима.","Как сообщили “МК” в следственном отделе по Лефортовскому району СУ СК при прокуратуре РФ по Москве, в конце января 2009 года старший преподаватель кафедры инженерной графики 51-летняя Елена Янина и бывший студент вуза 25-летний Евгений Гнедков решили обогатиться за счет двух первокурсников. Однокурсники согласились. в качестве оплаты за удовлетворительные оценки. "
143,"Правда, перед этим желающим поприсутствовать на процессе придется послать заявку. Зато после заседания каждого посетителя проводят прямо до дверей главного дворца правосудия страны. Это предусмотрено утвержденным регламентом ВС. Как сообщили “МК” в Верховном суде РФ, новый документ подробно расписывает, кто и в каких случаях может обратиться к высшим служителям Фемиды и как они должны на это реагировать. Регламент говорит, что побывать на судебном заседании, если оно не является закрытым или если председательствующим по делу не объявлено об ограничении количества присутствующих, может любой желающий. Секретарей судебных заседаний регламент обязывает следить за тем, чтобы повестка обязательно доставлялась адресату, и разбираться в каждом случае, когда человек ее по тем или иным причинам не получил. Кроме того, после процесса секретарь должен сопровождать участников к выходу из здания Верховного суда. Любопытно, что отныне на сайте ВС будут размещать сведения о доходах и имуществе работников аппарата суда. И вообще любой желающий сможет найти информацию о судье, который будет рассматривать его дело. Подробно прописан и порядок изучения дел, касающихся надзорных жалоб, представлений и протестов. В Верховном суде будут рассматривать только те из них, что вступили в законную силу.","В Верховном суде будут рассматривать только те из них, что вступили в законную силу. Правда, перед этим желающим поприсутствовать на процессе придется послать заявку. Кроме того, после процесса секретарь должен сопровождать участников к выходу из здания Верховного суда. "
144,"При этом осматривать пациентов и принимать роды здесь смогут даже в случае, если в помещении не окажется... водопровода. Это предусмотрено проектом санпиновских правил. Как сообщили “МК” в Роспотребнадзоре, новые санитарные правила будут обязательны для всех фельдшерско-акушерских пунктов, независимо от того, кому они принадлежат. Установлен минимальный размер кабинета приема — не менее 10 кв. м. А при наличии гинекологического кресла — минимум 18 кв. м. Правила разрешают ФАПам размещаться в жилых и общественных зданиях, но при условии, что у них будет оборудован отдельный вход с улицы. Располагаться пункты должны вдали от источников загрязнения атмосферного воздуха, на благоустроенной, озелененной и огражденной территории. Если нет невозможности провести в ФАП водопровод, допускается использование привозной воды. И в этом случае фельдшер и акушер должны еще обрабатывать руки с помощью кожных антисептиков. Кроме того, специалисты обязаны обеззараживать воздух бактерицидными облучателями. В любом ФАПе станут проводить влажную уборку (полов, мебели, оборудования, подоконников, дверей) не менее двух раз в сутки с использованием дезинфицирующих средств. Кроме того, работников пунктов обязали следить за тем, чтобы здесь не было плесени, тараканов и грызунов.","Установлен минимальный размер кабинета приема — не менее 10 кв. м. А при наличии гинекологического кресла — минимум 18 кв. Кроме того, работников пунктов обязали следить за тем, чтобы здесь не было плесени, тараканов и грызунов. "
145,"“Кому доверить знамя?” — эта тема регулярно, за некоторое время до старта летних или зимних Олимпийских игр, всплывает в отечественных СМИ. “МК” попытался спрогнозировать, кто же из звезд нашего спорта может понести флаг России на церемонии торжественного открытия Белой олимпиады в Ванкувере, намеченной на 12 февраля. Имя героя, впрочем, будет названо только в Канаде после традиционного совещания капитанов... НЕ ЛЫЖНИК И НЕ САНОЧНИК. Вообще-то с достойными кандидатами в России проблем никогда не возникало — правда, не всем выполнить торжественную миссию позволяют обстоятельства. Так, вряд ли мы увидим во главе нашей делегации лыжника или лыжницу, как это было раньше, когда, например, российский флаг нес Алексей Прокуроров. Дело в том, что в Ванкувере для спортсменов построены две Олимпийские деревни. И российские лыжники, биатлонисты, саночники и бобслеисты будут жить в Уистлере, городе, расположенном в 150 км от Ванкувера. Поездка туда-обратно сил им явно не прибавит, а у многих старты — уже на следующий день. Собственно, по этой причине заранее снял свою кандидатуру серебряный призер Олимпиады-2006 саночник Альберт Демченко, которого на эту тему уже пытали журналисты. А МОЖЕТ, ХОККЕИСТ? Вице-президент Олимпийского комитета России (ОКР) Владимир Васин фаворитами виртуальной предвыборной гонки считает хоккеистов. Первый матч сборная России проведет только 16 февраля, да и жить мастера клюшки и шайбы будут в Ванкувере. Другое дело, что на звезд из НХЛ Александра Овечкина и Илью Ковальчука тут вряд ли стоит рассчитывать: график Игр им вряд ли позволит добраться до церемонии открытия. А вот КХЛовцы Сергей Федоров и Алексей Морозов — вполне реальные кандидаты... ИЛИ ФИГУРИСТ? В качестве возможного знаменосца нашей команды можно рассматривать вернувшегося в спорт и настроенного на медаль Ванкувера олимпийского чемпиона Турина по фигурному катанию Евгения Плющенко. Жить фигуристы будут также в Ванкувере, а короткая программа, открывающая соревнования в мужском одиночном катании, запланирована лишь на 16 февраля. ...А пока мы гадаем, некоторые сборные со знаменосцем уже определились. Флаг Франции понесет биатлонист Венсан Дефран, а во главе итальянской делегации пойдет лыжник Джорджо Ди Чента.","А МОЖЕТ, ХОККЕИСТ? Собственно, по этой причине заранее снял свою кандидатуру серебряный призер Олимпиады-2006 саночник Альберт Демченко, которого на эту тему уже пытали журналисты. Первый матч сборная России проведет только 16 февраля, да и жить мастера клюшки и шайбы будут в Ванкувере. "
146,"Сразу два повода погулять от пуза есть в эти дни у российского бомонда из числа тех, у кого протоптана дорожка в захолустное (если судить по количеству километров до Москвы) местечко Майами. Именно там выдает замуж свою племянницу Наташу — дочь сестры, тележурналистки Аллы Баратта, — Игорь Крутой. Наташа учится в университете, ее избранник — американский бизнесмен. Свадьба растянется на несколько дней. В пятницу молодые сочетались браком по еврейским традициям, так как жених исповедует иудаизм. Далее торжество перейдет в более традиционный разгуляй, близкий к украинскому, так как Алла Крутая, ставшая Бараттой после замужества с американским адвокатом, родилась в тех краях. Торжество обойдется Крутому, по слухам, в сумму порядка 8 млн. рублей. На праздник приглашены близкие друзья известного композитора — Игорь Николаев с невестой Юлией, Валерий Леонтьев с женой Людмилой Исакович, совершенно свободный Филипп Киркоров, находящийся в процессе сватовства Борис Моисеев, а также множество состоятельных американских граждан русского и не совсем происхождения. Надо сказать, Игорь Николаев в самые ближайшие дни сделает алаверды Игорю Яковлевичу. Он отметит с теми же гостями свой полтинник. Понятно, что первой леди на вечере станет его последняя любовь — Юлия Проскурякова. Поговаривают, что день рождения плавно перейдет в празднование еще одной свадьбы. Правда, гости — а к Николаеву приглашен куда более широкий звездный круг — о свадьбе не предупреждены и готовятся только к юбилею композитора.","Он отметит с теми же гостями свой полтинник. Свадьба растянется на несколько дней. Понятно, что первой леди на вечере станет его последняя любовь — Юлия Проскурякова. "
147,"Инородное тело находилось в нежном органе пациента семь лет! Как сообщил “МК” заведующий ЛОР-отделением поликлиники №39 профессор Хайбула Маккаев, на приеме тинейджер жаловался на затрудненное дыхание и насморк, который не проходил длительное время. Вообще, в нежном возрасте мальчик перенес хирургическое вмешательство по исправлению носовой перегородки и вплоть до 7 лет наблюдался по этому поводу у врачей. Сначала доктора думали, что нынешние сложности с дыханием образовались из-за так называемых послеоперационных спаек в слизистой полости носа. Но дело оказалось в другом. В носовом ходу подростка специалисты разглядели некий объект желтого цвета. Сначала медики предположили, что это гнойный сгусток, но позже отмели эту версию — сгусток оказался довольно твердым. Врачи предположили, что это инородное тело. С большим трудом при помощи специальных инструментов медики извлекли предмет. Чужеродным телом оказалась желтая пластиковая пулька. Примечательно, что сам пациент так и не вспомнил, при каких обстоятельствах она попала в нос.","Как сообщил “МК” заведующий ЛОР-отделением поликлиники №39 профессор Хайбула Маккаев, на приеме тинейджер жаловался на затрудненное дыхание и насморк, который не проходил длительное время. Сначала медики предположили, что это гнойный сгусток, но позже отмели эту версию — сгусток оказался довольно твердым. Чужеродным телом оказалась желтая пластиковая пулька. "
148,"Воры разбили окно принадлежащей артисту “Ауди А5” и похитили сумку с деньгами и документами, среди которых был загранпаспорт артиста. Как стало известно “МК”, неприятность настигла певца в пятницу на северо-западе столицы. Во второй половине дня он приехал в Институт реабилитации, расположенный на Иваньковском шоссе: у артиста болело плечо после травмы, полученной во время игры в футбол. В учреждении Ираклий пробыл около четырех часов, а когда вернулся к машине, там его ждал неприятный сюрприз: окно со стороны переднего пассажирского сиденья было разбито. Осмотрев салон, певец обнаружил пропажу сумки, в которой находились его документы и около 25 тысяч рублей. Пирцхалава позвонил в милицию. Приехавшие на место стражи порядка осмотрели машину, однако следов, которые могли бы вывести на грабителей, не обнаружили. — Очевидно, преступники “работали” в перчатках, — сообщил “МК” один из оперативников. — Ни на двери, ни в салоне мы не нашли отпечатков. Стекло, судя по всему, разбили молотком. Сейчас стражи порядка занимаются поиском преступников, а поврежденная иномарка находится в ремонте. — Эту машину Ираклий купил недавно, — сообщила “МК” пресс-секретарь артиста Юлия Сажина. — В украденной сумке помимо денег, ежедневника и деловых документов находились два паспорта — заграничный и российский. Их пропажа больше всего и опечалила артиста: с 20 января по 2 февраля он планировал отдохнуть в Доминикане, где собирался заняться излюбленным серфингом. Теперь поездку придется отменить, а билеты сдать. Кроме этого, сейчас надо будет в срочном порядке восстановить российский паспорт, ведь 5 февраля Ираклию предстоят гастроли в Калининграде, а на следующий день — в Киеве. К счастью, в этот день певец не взял с собой дорогостоящий ноутбук.","Стекло, судя по всему, разбили молотком. Пирцхалава позвонил в милицию. Теперь поездку придется отменить, а билеты сдать. "
149,"Высшие судьи постановили, что человек может делать со своим битым авто что угодно, и это не имеет никакого отношения к его реализации права на возмещение убытков. Как сообщили “МК” в Верховном суде РФ, с иском сюда обратился житель Республики Коми. Мужчина попал в аварию и сильно повредил свою машину. Заплатить за восстановление автомобиля по закону должны были виновница ДТП и страховая компания. Гражданин своевременно обратился к страховщикам, но ему отказали в осмотре машины и выплате денег. Тогда бедолага самостоятельно нанял эксперта, и тот оценил повреждения в 83 тысячи рублей. Не дожидаясь, пока ему выплатят эти деньги через суд, мужчина продал “железного коня”. И именно это стало поводом для страховой компании уклониться от выплаты ущерба. Причем местные суды ее полностью поддержали. По мнению городских служителей Фемиды, страховщик обязан возмещать лишь реальный ущерб. Поскольку гражданин продал машину, не приведя ее в порядок, реальный размер положенных ему выплат неизвестен, а значит, доказать что-либо он не может. С таким вердиктом автовладелец не согласился и обратился за справедливостью в Верховный суд. И тот полностью встал на его сторону, посчитав, что местная Фемида неправильно истолковала нормы материального права. Согласно решению ВС, размер убытков зависит от степени повреждения и сложившихся цен, а не от реально произведенных расходов. При этом человек может делать с разбитой машиной что угодно — продавать ее на запчасти, дарить и т.д. И не имеет значения, отремонтировал он перед этим автомобиль или нет, возместить ущерб ему обязаны.","Мужчина попал в аварию и сильно повредил свою машину. Причем местные суды ее полностью поддержали. Высшие судьи постановили, что человек может делать со своим битым авто что угодно, и это не имеет никакого отношения к его реализации права на возмещение убытков. "
